gen,nevals,avg,std,min,max
0,50,[0.87646 0.2896 ],[0.00767388 0.11887237],[0.854 0.086],[0.887 0.452]
1,5,[0.877  0.2856],[0.00593296 0.11318233],[0.867 0.074],[0.885 0.378]
2,4,[0.8806 0.1506],[0.00449889 0.11494277],[0.875 0.074],[0.886 0.378]
3,4,[0.8828 0.1728],[0.00401995 0.12523163],[0.877 0.089],[0.887 0.422]
4,4,[0.8828 0.2324],[0.0024     0.14525784],[0.879 0.108],[0.885 0.422]
5,5,[0.8832 0.2368],[0.00348712 0.13844768],[0.879 0.121],[0.887 0.42 ]
6,3,[0.8812 0.2724],[0.00411825 0.12280163],[0.876 0.121],[0.887 0.392]
7,5,[0.8826 0.2526],[0.00300666 0.11511316],[0.879 0.119],[0.886 0.394]
8,4,[0.883  0.2818],[0.00296648 0.09887042],[0.879 0.119],[0.886 0.41 ]
9,5,[0.881  0.2612],[0.00328634 0.11529336],[0.878 0.119],[0.885 0.356]
10,4,[0.8796 0.336 ],[0.00300666 0.03108697],[0.876 0.28 ],[0.885 0.36 ]
11,4,[0.879  0.3556],[0.00178885 0.03789248],[0.876 0.31 ],[0.881 0.424]
12,3,[0.8774 0.3408],[0.00149666 0.029654  ],[0.876 0.31 ],[0.88 0.39]
13,4,[0.8764 0.3584],[0.00344093 0.02728809],[0.87  0.326],[0.88  0.392]
14,4,[0.874  0.3732],[0.00282843 0.03253552],[0.87  0.328],[0.878 0.406]
15,5,[0.876  0.3256],[0.0032249  0.10081587],[0.872 0.126],[0.881 0.398]
16,4,[0.8756 0.3616],[0.00407922 0.04884916],[0.872 0.276],[0.883 0.422]
17,5,[0.8724 0.3816],[0.00366606 0.02037253],[0.867 0.35 ],[0.877 0.408]
18,5,[0.8738 0.3756],[0.00411825 0.01865047],[0.869 0.348],[0.881 0.406]
19,5,[0.8704 0.3952],[0.00162481 0.01699882],[0.868 0.376],[0.872 0.422]
20,4,[0.874  0.3324],[0.00596657 0.115519  ],[0.867 0.104],[0.885 0.408]
21,4,[0.8766 0.2698],[0.00731027 0.13284337],[0.87  0.104],[0.886 0.404]
22,4,[0.878 0.32 ],[0.00616441 0.11187135],[0.872 0.12 ],[0.886 0.414]
23,3,[0.8768 0.2766],[0.00713863 0.12649996],[0.87 0.12],[0.886 0.402]
24,4,[0.8774 0.287 ],[0.00714423 0.14456279],[0.87  0.108],[0.886 0.434]
25,2,[0.8828 0.194 ],[0.00643117 0.10672769],[0.87  0.108],[0.887 0.374]
